STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.013,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.125,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.225,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.138,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.051,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.083,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.017,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.092,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.233,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.298,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.062,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.313,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.103,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.265,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.319,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.025,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.119,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.112,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.023,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.079,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.032,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.018,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.052,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.009,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.009,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.046,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.054,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.056,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.033,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.625,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.71,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.11,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.106,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.035,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.078,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,VNM,Viet Nam,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.361,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,VNM,Viet Nam,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.308,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.209,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,UKR,Ukraine,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Saudi Arabia,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.345,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MYS,Malaysia,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.5,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MYS,Malaysia,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.016,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PER,Peru,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.433,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KAZ,Kazakhstan,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.149,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.06,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.085,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.31,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IND,India,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.463,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.023,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EGY,Egypt,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.022,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.319,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2011,,42196.4114066,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,29647.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2011,,2322.9095275586,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,0.52418527807846,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,2.9076856790931,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU,European Union,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,2.4483810866723,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,-229.11547911548,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,200.36176429665,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,0.86374769294929,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,48635,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IND,India,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,12607.68254,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,2.3771666871138,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Saudi Arabia,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,2.42957945816,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,0.64120173041132,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,11061.67358272,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ARG,Argentina,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,0.28067093935357,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,10.176140979656,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,5.7561570028904,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,THA,Thailand,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.403,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,THA,Thailand,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.115,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU27_2020,European Union – 27 countries (from 01/02/2020),FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,2.9042865053437,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,8419.82546474,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUN,Tunisia,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.325,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.026,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.436,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.247,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.188,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.032,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,UKR,Ukraine,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.117,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,UKR,Ukraine,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.125,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.01,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.26,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.473,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.007,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PER,Peru,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KAZ,Kazakhstan,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2011,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,1.5523024082915,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,0.27778257969409,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,2.255000101005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2011,,32411.692639488,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2011,,2145.5405593433,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,13627.382774454,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,2.5943904554734,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,2682.119205298,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,2.6943614429581,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2011,,34818.422151106,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2011,,2.1713510069402,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2011,,14.672607308726,,A,,,,,,,
